iter	Logloss
374	0.002204296276
375	0.002204294664
376	0.002204293052
377	0.002204291441
378	0.002204289829
379	0.002204288218
380	0.002204286607
381	0.002204284996
382	0.002204283385
383	0.002204281774
384	0.002204280164
385	0.002204278553
386	0.002204276943
387	0.002204275334
388	0.002204273724
389	0.002204272114
390	0.002204270505
391	0.002204268896
392	0.002204267287
393	0.002204265678
394	0.002204255726
395	0.002204254118
396	0.002204252509
397	0.002204250901
398	0.002204249293
399	0.002204247686
400	0.002204246078
401	0.002204244471
402	0.002204242863
403	0.002204241256
404	0.002204239649
405	0.002204238043
406	0.002204236436
407	0.00220423483
408	0.002204233224
409	0.002204231618
410	0.002204228407
411	0.002204225196
412	0.002204221986
413	0.002204220382
414	0.002204217173
415	0.002204213965
416	0.002204204017
417	0.002204200809
418	0.002204197603
419	0.002204194397
420	0.002204184452
421	0.002204181247
422	0.002204178043
423	0.00220417484
424	0.002204171637
425	0.002204168435
426	0.002204162033
427	0.002204149237
428	0.002204136452
429	0.002204130065
430	0.002204117298
431	0.002204104543
432	0.0022040918
433	0.002204085433
434	0.00220407907
435	0.002204072709
436	0.002204066351
437	0.002204061381
438	0.002204055027
439	0.002204048675
440	0.002204042326
441	0.00220403598
442	0.002204029637
443	0.002204023297
444	0.00220401696
445	0.002204010626
446	0.002204004295
447	0.002203997966
448	0.002203994803
449	0.002203991641
450	0.00220398848
451	0.002203985319
452	0.002203982159
453	0.002203979
454	0.002203975841
455	0.002203972683
456	0.002203969526
457	0.002203956903
458	0.00220395375
459	0.002203950597
460	0.002203925392
461	0.002203912809
462	0.002203900238
463	0.002203897097
464	0.002203893958
465	0.002203874088
466	0.00220385423
467	0.002203851091
468	0.002203847953
469	0.002203844816
470	0.002203841679
471	0.002203838544
472	0.002203835408
473	0.002203832274
474	0.00220382914
475	0.002203826007
476	0.002203822875
477	0.002203819744
478	0.002203816613
479	0.002203813483
480	0.002203810353
481	0.002203807224
482	0.002203804097
483	0.002203800969
484	0.002203797843
485	0.002203794717
486	0.002203791592
487	0.002203788467
488	0.002203785344
489	0.002203779098
490	0.002203772856
491	0.002203772856
492	0.002203772856
493	0.002203772856
494	0.002203772856
495	0.002203772856
496	0.002203772856
497	0.002203772856
498	0.002203772856
499	0.002203772856
500	0.002203772856
501	0.002203772856
502	0.002203772856
503	0.002203772856
504	0.002203772856
505	0.002203772856
506	0.002203772856
507	0.002203772856
508	0.002203772856
509	0.002203772856
510	0.002203772856
511	0.002203772856
512	0.002203772856
513	0.002203772856
514	0.002203772856
515	0.002203772856
516	0.002203772856
517	0.002203772856
518	0.002203772856
519	0.002203772856
520	0.002203772856
521	0.002203772856
522	0.002203772856
523	0.002203772856
524	0.002203772856
525	0.002203772856
526	0.002203772856
527	0.002203772856
528	0.002203772856
529	0.002203772856
530	0.002203772856
531	0.002203772856
532	0.002203772856
533	0.002203772856
534	0.002203772856
535	0.002203772856
536	0.002203772856
537	0.002203772856
538	0.002203772856
539	0.002203772856
540	0.002203772856
541	0.002203772856
542	0.002203772856
543	0.002203772856
544	0.002203772856
545	0.002203753012
546	0.002203746773
547	0.002203746773
548	0.002203746773
549	0.002203746773
550	0.002203746773
551	0.002203746773
552	0.002203741814
553	0.002203741814
554	0.002203741814
555	0.002203741814
556	0.002203741814
557	0.002203741814
558	0.002203741814
559	0.002203741814
560	0.002203741814
561	0.002203741814
562	0.002203741814
563	0.002203741814
564	0.002203741814
565	0.002203741814
566	0.002192556526
567	0.002192543867
568	0.002192537543
569	0.002192531222
570	0.002192524904
571	0.002192518588
572	0.002192512276
573	0.002192505966
574	0.00219249966
575	0.002192493356
576	0.002192487055
577	0.002192480757
578	0.002192474462
579	0.00219246817
580	0.002192461881
581	0.002192461881
582	0.002192461881
583	0.002192461881
584	0.002192461881
585	0.002192441881
586	0.002192441881
587	0.002192441881
588	0.002192441881
589	0.002192441881
590	0.002192441881
591	0.002192441881
592	0.002192441881
593	0.002192441881
594	0.002192441881
595	0.002192441881
596	0.002192441881
597	0.002192441881
598	0.002192441881
599	0.002192441881
600	0.002192441881
601	0.002192441881
602	0.002192441881
603	0.002192441881
604	0.002192441881
605	0.002192441881
606	0.002192441881
607	0.002192441881
608	0.002192441881
609	0.002192441881
610	0.002192441881
611	0.002192441881
612	0.002192441881
613	0.002192441881
614	0.002192441881
615	0.002192441881
616	0.002192441881
617	0.002192441881
618	0.002192441881
619	0.002192441881
620	0.002192441881
621	0.002192441881
622	0.002192441881
623	0.002192441881
624	0.002192441881
625	0.002192441881
626	0.002192441881
627	0.002192441881
628	0.002192441881
629	0.002192441881
630	0.002192441881
631	0.002192441881
632	0.002192441881
633	0.002192441881
634	0.002192441881
635	0.002192441881
636	0.002192441881
637	0.002192441881
638	0.002192441881
639	0.002192441881
640	0.002192441881
641	0.002192441881
642	0.002192441881
643	0.002192441881
644	0.002192441881
645	0.002192441881
646	0.002192441881
647	0.002192441881
648	0.002192441881
649	0.002192441881
650	0.002192441881
651	0.002192441881
652	0.002192441881
653	0.002192441881
654	0.002192441881
655	0.002192421894
656	0.002192421894
657	0.002192421894
658	0.002192421894
659	0.002192421894
660	0.002192421894
661	0.002192401919
662	0.002192401919
663	0.002192401919
664	0.002192401919
665	0.002192401919
666	0.002192401919
667	0.002192401919
668	0.002192401919
669	0.002192401919
670	0.002192401919
671	0.002192401919
672	0.002192401919
673	0.002192401919
674	0.002192401919
675	0.002192401919
676	0.002192401919
677	0.002192401919
678	0.002192401919
679	0.002192401919
680	0.002192401919
681	0.002192401919
682	0.002192401919
683	0.002192401919
684	0.002192401919
685	0.002192401919
686	0.002192401919
687	0.002192401919
688	0.002192401919
689	0.002192401919
690	0.002192401919
691	0.002192401919
692	0.002192401919
693	0.002192401919
694	0.002192401919
695	0.002192401919
696	0.002192401919
697	0.002192401919
698	0.002192401919
699	0.002192401919
700	0.002192401919
701	0.002192401919
702	0.002192401919
703	0.002192401919
704	0.002192401919
705	0.002192401919
706	0.002192401919
707	0.002192401919
708	0.002192401919
709	0.002192381955
710	0.002192362003
711	0.002192362003
712	0.002192362003
713	0.002192362003
714	0.002192362003
715	0.002192362003
716	0.002192362003
717	0.002192362003
718	0.002192352033
719	0.002192352033
720	0.002192352033
721	0.002192352033
722	0.002192352033
723	0.002192352033
724	0.002192352033
725	0.002192352033
726	0.002192352033
727	0.002192352033
728	0.002192352033
729	0.002192352033
730	0.002192352033
731	0.002192352033
732	0.002192352033
733	0.002192352033
734	0.002192352033
735	0.002192352033
736	0.002192352033
737	0.002192352033
738	0.002192352033
739	0.002192352033
740	0.002192352033
741	0.002192352033
742	0.002192352033
743	0.002192352033
744	0.002192352033
745	0.002192352033
746	0.002192352033
747	0.002192352033
748	0.002192352033
749	0.002192352033
750	0.002192352033
751	0.002192352033
752	0.002192352033
753	0.002192352033
754	0.002192352033
755	0.002192352033
756	0.002192352033
757	0.002192352033
758	0.002192352033
759	0.002192352033
760	0.002192352033
761	0.002192352033
762	0.002192352033
763	0.002192352033
764	0.002192352033
765	0.002192352033
766	0.002192352033
767	0.002192352033
768	0.002192352033
769	0.002192352033
770	0.002192352033
771	0.002192352033
772	0.002192352033
773	0.002192352033
774	0.002192352033
775	0.002192352033
776	0.002192352033
777	0.002192352033
778	0.002192352033
779	0.002192352033
780	0.002192352033
781	0.002151902342
782	0.002151902342
783	0.002151890039
784	0.002151877748
785	0.002151871607
786	0.002151865469
787	0.002151859333
788	0.002151853201
789	0.002151847071
790	0.002151822573
791	0.002151816458
792	0.002151810345
793	0.002151804235
794	0.002151798128
795	0.002151792024
796	0.002151788973
797	0.002151785923
798	0.002151782874
799	0.002151779825
800	0.002151776777
801	0.00215177373
802	0.002151770683
803	0.002151758501
804	0.002135403789
805	0.002116428385
806	0.002104642025
807	0.002104630717
808	0.00210461942
809	0.002104600969
810	0.002104582529
811	0.002104571243
812	0.002104562028
813	0.002104552815
814	0.002104543605
815	0.002104543605
816	0.002104537967
817	0.00210452876
818	0.002104519555
819	0.00210451392
820	0.002104508288
821	0.002104502659
822	0.002104493456
823	0.00210448783
824	0.002104482206
825	0.002104445417
826	0.002104439796
827	0.002104434178
828	0.002104397431
829	0.002104388253
830	0.002104379077
831	0.002104369904
832	0.002104360734
833	0.002104355119
834	0.002104349507
835	0.002104343898
836	0.00210433473
837	0.002104325565
838	0.002104319959
839	0.002104310796
840	0.002104301637
841	0.002104292479
842	0.002104283325
843	0.002104274173
844	0.002104265023
845	0.00210425942
846	0.00210425662
847	0.00210425382
848	0.002104251021
849	0.002104248223
850	0.002104243649
851	0.002104239076
852	0.002104236279
853	0.002104231707
854	0.00210422891
855	0.002104224338
856	0.002104221542
857	0.002104216971
858	0.002104205791
859	0.002104202998
860	0.00210418472
861	0.002104173553
862	0.002104170764
863	0.002104159611
864	0.002104148469
865	0.00210411194
866	0.002104075452
867	0.002104057227
868	0.002104046097
869	0.002104027882
870	0.00210401232
871	0.00210400954
872	0.002103991334
873	0.00210397314
874	0.002103954955
875	0.002103952176
876	0.002103949397
877	0.002103946619
878	0.002103928445
879	0.002103923904
880	0.002103919363
881	0.002103903804
882	0.002103888249
883	0.002103885472
884	0.002103880932
885	0.002103876392
886	0.002103871853
887	0.002103867315
888	0.002103862777
889	0.002103860001
890	0.00210384445
891	0.002103839913
892	0.002103835376
893	0.002103832601
894	0.002103828065
895	0.00210382529
896	0.002103820754
897	0.00210381622
898	0.002103811686
899	0.002103807153
900	0.002103804378
901	0.002103799846
902	0.002103795314
903	0.00210379254
904	0.002103788009
905	0.002103783478
906	0.002103747247
907	0.002103711057
908	0.002103706537
909	0.002103703765
910	0.002103699245
911	0.002103694727
912	0.002103690209
913	0.002103685692
914	0.002103681175
915	0.00210365901
916	0.002103656244
917	0.002103651728
918	0.002103647213
919	0.002103616116
920	0.00210361335
921	0.002103608836
922	0.002103604322
923	0.002103601557
924	0.002103598792
925	0.002103596028
926	0.002103591515
927	0.002103590133
928	0.002103585621
929	0.002103584239
930	0.002103582858
931	0.002103573834
932	0.002103569323
933	0.002103560303
934	0.002103551286
935	0.002103542271
936	0.002103533259
937	0.002103531878
938	0.002103530497
939	0.002103529116
940	0.002103520107
941	0.0021035111
942	0.002103502095
943	0.002103502095
944	0.002103502095
945	0.002103502095
946	0.002103502095
947	0.002103496574
948	0.002103496574
949	0.002103496574
950	0.002103496574
951	0.002103496574
952	0.002103496574
953	0.002103496574
954	0.002103496574
955	0.002103496574
956	0.002103495194
957	0.002103495194
958	0.002103493814
959	0.002103482781
960	0.002103473779
961	0.002103462757
962	0.00210344476
963	0.002103422743
964	0.002103386775
965	0.002103375786
966	0.002103339859
967	0.002103328881
968	0.002103323396
969	0.002103305451
970	0.002103287516
971	0.002103269591
972	0.002103251676
973	0.002103246194
974	0.002103240716
975	0.002103222811
976	0.002103207264
977	0.002103201788
978	0.002103196314
979	0.002103190843
980	0.002103185375
981	0.002103167481
982	0.002103158538
983	0.002103149598
984	0.00210314066
985	0.002103135195
986	0.00210312626
987	0.002103120797
988	0.002103111865
989	0.002103102935
990	0.002103094007
991	0.002103088548
992	0.002103080775
993	0.002103045083
994	0.002103009431
995	0.002103000526
996	0.002102991623
997	0.002102982724
998	0.002102973826
999	0.002102964931
